timestamp,sexo,pais_origen,provincia_españa,compania_viaje,dias_estancia,num_empleados_activos,sat_oferta_idiomas,sat_visitas_guiadas,canal_localizacion,sat_trato_personal,sat_idioma_personal,sat_info_general,utilidad_info,sat_tiempo_espera,sat_limpieza,sat_ubicacion,sat_global,sat_horario_valoracion,volveria_usar,sat_mobiliario,sat_iluminacion,sat_folletos_contenido,sat_plano,info_previa_medio,sat_ruido,sat_folletos_idioma,edad,motivo_visita,sat_claridad_lenguaje,sat_folletos_adecuacion,sat_distribucion_espacio,sat_horario_score,instalaciones_visitadas,transporte_llegada,sat_aspecto_personal,sat_senalizacion
2024-03-20,Hombre,México,Madrid,Sólo,3 noches,8,7,10,Los ha encontrado en su recorrido,8,8,8,8,6,8,7,8,8,Sí,9,9,7,7,Otros (Indicar),4,7,15-24,"Ocio, recreo y vacaciones",8,7,9,8,PIT del Aeropuerto T-2,Avión,8,7
2024-03-20,Mujer,Países Bajos,Madrid,Sólo,2 noches,4,10,10,Tenía información previa de su ubicación,10,10,10,10,5,10,10,8,10,Sí,10,10,10,10,Internet/web (Indicar páginas),10,10,25-44,"Ocio, recreo y vacaciones",10,10,8,10,Centro de Turismo de la Plaza Mayor,Avión,10,8
2024-03-20,Hombre,España,Barcelona,Sólo,2 noches,1,5,10,Los ha encontrado en su recorrido,8,8,8,8,7,7,7,7,8,Sí,9,9,7,7,No ha buscado información,5,7,45-64,Negocios,8,7,9,8,PIT del Aeropuerto T-2,Avión,8,7
2024-03-20,Mujer,España,Santa Cruz de Tenerife,En familia,De 4 a 7 noches,1,5,10,Los ha encontrado en su recorrido,8,8,8,8,7,7,8,8,8,Sí,9,9,8,7,Otros (Indicar),7,8,25-44,"Ocio, recreo y vacaciones",8,8,9,8,PIT del Aeropuerto T-2,Avión,8,8
2024-03-20,Hombre,España,Santa Cruz de Tenerife,Sólo,2 noches,9,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,9,10,10,Sí,9,9,10,9,No ha buscado información,8,10,+65,Negocios,10,9,9,10,PIT del Aeropuerto T-4,Avión,10,10
2024-03-20,Mujer,España,Barcelona,En pareja,2 noches,10,10,10,Los ha encontrado en su recorrido,10,10,9,10,10,8,9,10,10,Sí,9,9,10,10,No ha buscado información,7,10,25-44,"Ocio, recreo y vacaciones",10,10,9,10,Centro de Turismo de la Plaza Mayor,Tren,10,9
2024-03-20,Mujer,España,Madrid,Sólo,Residente,10,10,9,Los ha encontrado en su recorrido,9,9,9,10,10,8,10,6,10,Sí,10,5,6,7,No ha buscado información,7,10,45-64,Residente,10,9,10,8,PIT Cuesta de Moyano,Residente,9,10
2024-03-20,Hombre,España,Madrid,En pareja,Residente,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,7,10,Sí,9,9,10,10,No ha buscado información,10,10,+65,Residente,10,10,9,10,PIT Palacio Real,Residente,10,10
2024-03-20,Mujer,España,Toledo,Sólo,Excursionista,9,9,8,Los había visto anteriormente,10,10,10,8,8,10,9,9,8,Sí,9,10,10,10,No ha buscado información,7,10,+65,Cultura,10,10,9,10,PIT de CentroCentro,Tren,7,10
2024-03-20,Hombre,España,Madrid,Sólo,Residente,1,8,10,Los había visto anteriormente,8,8,8,8,8,8,7,8,8,Sí,9,9,6,8,No ha buscado información,7,8,45-64,Residente,8,8,9,8,PIT del Aeropuerto T-2,Residente,8,7
2024-03-20,Hombre,España,Cáceres,Sólo,De 1 a 3 meses,8,10,10,Los ha encontrado en su recorrido,9,9,9,9,10,9,9,10,9,Sí,9,10,10,10,No ha buscado información,9,10,+65,Cultura,10,10,9,8,PIT Palacio Real,Tren,10,10
2024-03-20,Hombre,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,9,10,Sí,10,10,7,6,No ha buscado información,7,7,+65,Residente,10,7,10,10,PIT Palacio Real,Residente,10,10
2024-03-20,Hombre,España,Islas Baleares,Con amigos,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,7,10,10,10,Sí,9,9,10,10,No ha buscado información,9,10,25-44,"Ocio, recreo y vacaciones",10,10,9,9,PIT Faro de Moncloa,Tren,10,10
2024-03-20,Mujer,Francia,Madrid,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,Internet/web (Indicar páginas),10,5,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT Palacio Real,Avión,10,10
2024-03-20,Hombre,Uruguay,Madrid,En familia,De 4 a 7 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,8,10,10,10,Sí,9,9,10,10,Guías turísticas publicadas sobre la ciudad,8,10,25-44,"Ocio, recreo y vacaciones",10,10,9,8,PIT Palacio Real,Avión,10,8
2024-03-20,Hombre,Canadá,Madrid,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,10,10,10,Sí,9,9,10,10,Guías turísticas publicadas sobre la ciudad,8,10,+65,"Ocio, recreo y vacaciones",10,10,9,10,Centro de Turismo de la Plaza Mayor,Avión,10,9
2024-03-20,Mujer,México,Madrid,Grupo Organizado,De 1 a 2 semanas,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,8,10,10,10,Sí,9,9,10,10,Guías turísticas publicadas sobre la ciudad,10,10,45-64,"Ocio, recreo y vacaciones",10,10,9,10,Centro de Turismo de la Plaza Mayor,Avión,10,9
2024-03-20,Hombre,Brasil,Madrid,En pareja,2 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,10,10,10,No ha buscado información,10,10,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT Palacio Real,Avión,10,10
2024-03-20,Hombre,España,Madrid,Residente,Residente,10,10,8,Los había visto anteriormente,10,10,9,9,10,9,10,10,10,Sí,10,10,10,10,No ha buscado información,9,10,+65,Residente,10,10,9,10,PIT de CentroCentro,Residente,7,9
2024-03-20,Hombre,España,Madrid,Residente,Residente,1,7,10,Los ha encontrado en su recorrido,7,8,8,8,7,8,8,7,6,Sí,9,9,7,7,No ha buscado información,6,7,+65,Residente,8,7,9,7,PIT del Aeropuerto T-2,Residente,8,7
2024-03-20,Mujer,Italia,Madrid,En pareja,De 4 a 7 noches,10,10,9,Los había visto anteriormente,10,10,10,9,10,9,8,10,9,Sí,9,4,10,10,Guías turísticas publicadas sobre la ciudad,4,10,45-64,"Ocio, recreo y vacaciones",10,10,9,10,Centro de Turismo de la Plaza Mayor,Avión,10,6
2024-03-21,Hombre,España,Valladolid,Sólo,Excursionista,5,8,10,Los ha encontrado en su recorrido,10,10,10,10,6,5,3,7,4,Sí,1,3,7,7,No ha buscado información,3,7,25-44,Tránsito,10,7,1,4,PIT del Aeropuerto T-4,Avión,10,4
2024-03-21,Mujer,España,Navarra,En pareja,Excursionista,4,8,10,Los ha encontrado en su recorrido,10,10,10,10,4,4,5,8,4,Sí,4,4,7,6,No ha buscado información,4,6,25-44,Tránsito,10,5,3,6,PIT del Aeropuerto T-4,Avión,10,4
2024-03-21,Hombre,Hungría,Madrid,En pareja,3 noches,8,8,7,Los ha encontrado en su recorrido,8,8,8,8,8,8,8,8,8,Sí,9,8,8,8,Guías turísticas publicadas sobre la ciudad,8,8,45-64,"Ocio, recreo y vacaciones",8,8,9,8,PIT del Aeropuerto T-2,Avión,8,8
2024-03-21,Mujer,Argentina,Madrid,Sólo,3 noches,9,9,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,9,10,No ha buscado información,10,10,25-44,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Avión,10,8
2024-03-21,Mujer,Polonia,Madrid,Grupo Organizado,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,25-44,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Avión,10,10
2024-03-21,Hombre,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,+65,Residente,10,10,10,10,Centro de Turismo de la Plaza Mayor,Residente,10,10
2024-03-21,Hombre,España,Granada,En pareja,Excursionista,9,9,9,Los ha encontrado en su recorrido,9,9,9,8,9,8,9,8,9,Sí,9,9,8,9,Guías turísticas publicadas sobre la ciudad,8,8,25-44,Tránsito,8,8,9,8,PIT del Aeropuerto T-2,Avión,9,8
2024-03-21,Hombre,España,Madrid,Residente,Residente,5,9,10,Los había visto anteriormente,10,10,10,10,5,4,4,9,5,Sí,3,4,8,6,No ha buscado información,4,10,45-64,Residente,10,10,4,4,PIT del Aeropuerto T-4,Residente,10,4
2024-03-21,Hombre,Italia,Madrid,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,Internet/web (Indicar páginas),10,10,25-44,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Avión,10,10
2024-03-21,Mujer,España,Sevilla,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,15-24,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Tren,10,10
2024-03-21,Mujer,Francia,Madrid,Con amigos,3 noches,3,10,10,Los ha encontrado en su recorrido,9,9,9,9,7,8,8,8,8,Sí,8,8,8,8,No ha buscado información,7,5,+65,"Ocio, recreo y vacaciones",9,8,8,8,Centro de Turismo de la Plaza Mayor,Avión,9,8
2024-03-21,Mujer,España,Las Palmas,Con amigos,De 4 a 7 noches,8,8,10,Los ha encontrado en su recorrido,8,8,8,9,8,8,8,9,9,Sí,9,9,8,8,Internet/web (Indicar páginas),8,8,25-44,Negocios,8,7,9,8,PIT del Aeropuerto T-2,Avión,9,8
2024-03-21,Hombre,España,Madrid,Residente,Residente,3,10,9,Los había visto anteriormente,9,9,9,9,7,8,9,9,8,Sí,9,6,8,8,No ha buscado información,8,10,+65,Residente,10,8,7,8,PIT Cuesta de Moyano,Residente,9,8
2024-03-21,Hombre,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,45-64,Residente,10,10,10,10,Centro de Turismo de la Plaza Mayor,Residente,10,10
2024-03-21,Hombre,España,Burgos,Sólo,3 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,Guías turísticas publicadas sobre la ciudad,10,10,45-64,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Autobús,10,10
2024-03-21,Mujer,Colombia,Madrid,En pareja,De 1 a 2 semanas,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,5,6,10,10,Sí,5,5,10,10,No ha buscado información,5,10,25-44,"Ocio, recreo y vacaciones",10,10,5,5,PIT del Aeropuerto T-4,Avión,10,5
2024-03-21,Hombre,España,Barcelona,En pareja,2 noches,9,8,10,Los ha encontrado en su recorrido,9,9,9,9,9,8,8,8,9,Sí,7,8,9,9,Teléfono,7,9,25-44,"Ocio, recreo y vacaciones",9,8,7,9,PIT Cuesta de Moyano,Tren,8,8
2024-03-21,Mujer,España,Madrid,Residente,Residente,3,10,9,Los había visto anteriormente,9,9,9,9,7,8,8,9,8,Sí,8,8,8,8,No ha buscado información,7,9,+65,Residente,9,8,8,9,PIT Palacio Real,Residente,9,8
2024-03-21,Hombre,Marruecos,Madrid,Sólo,De 4 a 7 noches,8,8,10,Los ha encontrado en su recorrido,9,9,9,8,8,7,8,8,8,Sí,9,9,9,8,No ha buscado información,8,9,25-44,Familia,9,8,9,8,PIT del Aeropuerto T-2,Avión,8,8
2024-03-21,Mujer,Colombia,Madrid,En pareja,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,9,10,10,Sí,9,9,10,10,No ha buscado información,3,10,25-44,"Ocio, recreo y vacaciones",10,10,9,9,PIT Palacio Real,Avión,10,9
2024-03-21,Mujer,España,Guadalajara,Con amigos,De 4 a 7 noches,7,10,10,Los ha encontrado en su recorrido,10,10,10,9,7,8,8,10,10,Sí,9,9,9,9,No ha buscado información,4,9,25-44,"Ocio, recreo y vacaciones",10,9,9,9,PIT Palacio Real,Autobús,10,9
2024-03-21,Mujer,España,Navarra,En pareja,2 noches,10,9,9,Los ha encontrado en su recorrido,10,9,9,9,9,9,10,10,10,Sí,10,10,9,9,No ha buscado información,6,9,25-44,"Ocio, recreo y vacaciones",9,9,10,10,PIT Palacio Real,Tren,9,10
2024-03-21,Hombre,Australia,Madrid,Con amigos,De 4 a 7 noches,3,10,10,Los ha encontrado en su recorrido,9,9,9,9,7,8,8,9,9,Sí,8,8,9,9,Guías turísticas publicadas sobre la ciudad,8,9,+65,"Ocio, recreo y vacaciones",9,9,8,9,Centro de Turismo de la Plaza Mayor,Avión,9,8
2024-03-21,Hombre,Argentina,Madrid,En pareja,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,Otros (Indicar),10,10,45-64,"Ocio, recreo y vacaciones",10,10,10,10,PIT de CentroCentro,Avión,10,10
2024-03-21,Mujer,España,Zaragoza,En pareja,3 noches,8,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,10,10,10,Sí,9,7,10,9,Teléfono,8,10,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT Cuesta de Moyano,Tren,10,10
2024-03-21,Mujer,España,Madrid,Con amigos,Residente,7,10,10,Los ha encontrado en su recorrido,10,10,10,10,9,10,10,9,10,Sí,9,7,10,10,Teléfono,9,10,+65,"Ocio, recreo y vacaciones",10,10,9,9,PIT Cuesta de Moyano,Autobús,10,8
2024-03-21,Hombre,España,Ciudad Real,En pareja,1 noche,8,10,10,Los ha encontrado en su recorrido,9,10,10,10,10,9,8,9,10,Sí,8,7,10,9,Teléfono,7,10,+65,"Ocio, recreo y vacaciones",10,10,8,10,PIT Cuesta de Moyano,Coche particular,9,8
2024-03-21,Hombre,España,Madrid,Sólo,Residente,8,10,10,Los había visto anteriormente,10,10,9,8,8,8,8,9,8,Sí,8,7,9,9,Teléfono,7,10,45-64,Residente,10,9,7,8,PIT Cuesta de Moyano,Residente,8,6
2024-03-21,Mujer,España,Madrid,Residente,Residente,10,9,10,Los había visto anteriormente,9,9,9,9,9,9,9,10,10,Sí,9,9,9,9,No ha buscado información,8,9,25-44,Residente,9,9,9,8,PIT de Estadio Santiago Bernabéu,Residente,9,9
2024-03-21,Mujer,España,Madrid,Residente,Residente,8,8,8,Los ha encontrado en su recorrido,8,8,8,8,8,7,9,9,8,Sí,9,9,8,8,No ha buscado información,6,8,45-64,Residente,8,8,9,8,PIT del Aeropuerto T-2,Residente,8,8
2024-03-21,Hombre,Chile,Madrid,Sólo,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,3,2,10,5,Sí,2,2,10,10,No ha buscado información,2,10,25-44,"Ocio, recreo y vacaciones",10,10,2,3,PIT del Aeropuerto T-4,Avión,10,2
2024-03-21,Hombre,España,Madrid,Residente,Residente,8,9,10,Los había visto anteriormente,9,9,9,9,8,8,9,9,8,Sí,9,9,9,9,No ha buscado información,7,9,45-64,Residente,9,9,9,8,PIT de Atocha,Residente,9,9
2024-03-21,Mujer,España,Madrid,Residente,Residente,10,10,5,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,+65,Residente,10,10,10,10,PIT de CentroCentro,Residente,10,10
2024-03-21,Mujer,España,Madrid,Residente,Residente,9,9,10,Los había visto anteriormente,9,9,9,9,8,8,9,9,9,Sí,9,9,9,9,No ha buscado información,7,9,45-64,Residente,9,9,9,8,PIT de Atocha,Residente,9,9
2024-03-21,Hombre,España,Barcelona,En pareja,2 noches,8,9,10,Los ha encontrado en su recorrido,9,9,9,9,8,8,9,9,8,Sí,9,9,9,9,No ha buscado información,7,9,45-64,"Ocio, recreo y vacaciones",9,9,9,8,PIT de Atocha,Tren,9,8
2024-03-21,Hombre,España,Lérida,En pareja,3 noches,8,8,10,Los ha encontrado en su recorrido,9,9,9,9,8,8,9,9,8,Sí,9,9,8,9,No ha buscado información,7,8,45-64,"Ocio, recreo y vacaciones",9,8,9,8,PIT de Atocha,Tren,9,9
2024-03-21,Hombre,España,Guipúzcoa,En pareja,De 4 a 7 noches,9,9,7,Tenía información previa de su ubicación,8,10,9,9,9,8,7,9,9,Sí,7,8,9,9,Otros (Indicar),4,9,45-64,Familia,9,9,8,9,PIT de Estadio Santiago Bernabéu,Tren,9,8
2024-03-21,Hombre,Argentina,Madrid,En familia,3 noches,8,8,10,Los ha encontrado en su recorrido,9,9,9,9,8,8,9,9,8,Sí,9,9,8,9,Internet/web (Indicar páginas),8,8,25-44,"Ocio, recreo y vacaciones",9,8,9,8,PIT de Atocha,Avión,9,8
2024-03-21,Hombre,España,Asturias,En pareja,De 4 a 7 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,8,8,10,10,Sí,8,8,10,10,Guías turísticas publicadas sobre la ciudad,7,10,45-64,"Ocio, recreo y vacaciones",10,10,8,9,PIT de Estadio Santiago Bernabéu,Tren,10,8
2024-03-21,Hombre,Estados Unidos,Madrid,En familia,3 noches,8,8,10,Los ha encontrado en su recorrido,9,9,9,9,8,8,8,8,8,Sí,9,9,8,9,Guías turísticas publicadas sobre la ciudad,8,8,45-64,"Ocio, recreo y vacaciones",9,8,9,8,PIT de Atocha,Avión,9,8
2024-03-21,Hombre,Canadá,Madrid,En pareja,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,9,Guías turísticas publicadas sobre la ciudad,10,10,45-64,"Ocio, recreo y vacaciones",10,10,10,10,PIT de CentroCentro,Avión,10,10
2024-03-21,Mujer,España,Madrid,Sólo,De 1 a 2 semanas,9,10,10,Tenía información previa de su ubicación,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,Otros (Indicar),10,10,25-44,"Ocio, recreo y vacaciones",10,10,10,8,PIT Cuesta de Moyano,Avión,8,10
2024-03-21,Mujer,España,Madrid,Sólo,Residente,8,8,8,Los había visto anteriormente,9,8,8,8,8,8,9,8,8,Sí,9,9,8,8,No ha buscado información,5,9,45-64,Residente,8,7,9,8,PIT del Aeropuerto T-2,Residente,8,8
2024-03-21,Mujer,España,Almería,En pareja,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,1,10,10,10,Sí,10,10,10,10,No ha buscado información,1,10,+65,Familia,10,10,10,10,PIT de Estadio Santiago Bernabéu,Coche particular,10,10
2024-03-21,Mujer,España,Palencia,Con amigos,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,8,10,10,10,Sí,10,10,10,10,Internet/web (Indicar páginas),8,10,45-64,"Ocio, recreo y vacaciones",10,10,10,10,PIT del Paseo del Prado,Coche particular,10,10
2024-03-21,Mujer,Portugal,Madrid,Con amigos,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,10,10,10,Sí,9,9,8,10,Internet/web (Indicar páginas),5,5,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT del Paseo del Prado,Avión,10,8
2024-03-21,Hombre,Perú,Madrid,En familia,De 2 semanas a 1 mes,9,9,9,Los había visto anteriormente,9,9,9,9,9,9,9,9,9,Sí,9,9,9,9,Otros (Indicar),9,9,25-44,"Ocio, recreo y vacaciones",9,9,9,9,PIT de Estadio Santiago Bernabéu,Avión,9,9
2024-03-21,Mujer,Francia,Madrid,Sólo,2 noches,9,10,10,Los ha encontrado en su recorrido,10,10,10,10,9,8,9,9,9,Sí,8,9,10,10,Guías turísticas publicadas sobre la ciudad,7,7,45-64,"Ocio, recreo y vacaciones",10,10,9,9,PIT Cuesta de Moyano,Avión,9,9
2024-03-21,Mujer,Francia,Madrid,Sólo,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,Otros (Indicar),1,10,15-24,"Ocio, recreo y vacaciones",10,10,1,10,PIT del Paseo del Prado,Tren,10,1
2024-03-21,Hombre,Reino Unido,Madrid,En pareja,3 noches,8,9,10,Los ha encontrado en su recorrido,9,9,9,9,8,8,8,8,8,Sí,9,9,8,9,Guías turísticas publicadas sobre la ciudad,8,8,45-64,"Ocio, recreo y vacaciones",9,8,9,8,PIT de Atocha,Avión,9,8
2024-03-21,Hombre,España,Madrid,Residente,Residente,5,10,10,Los había visto anteriormente,10,10,10,10,5,6,6,8,5,Sí,1,3,6,6,No ha buscado información,7,6,25-44,Residente,10,6,1,5,PIT del Aeropuerto T-4,Residente,10,3
2024-03-21,Mujer,España,Palencia,Sólo,1 noche,8,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,9,10,10,Sí,9,9,8,10,Internet/web (Indicar páginas),7,10,45-64,"Ocio, recreo y vacaciones",10,10,9,10,PIT del Paseo del Prado,Tren,10,7
2024-03-21,Mujer,Italia,Madrid,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,8,10,10,No ha buscado información,8,10,+65,"Ocio, recreo y vacaciones",10,10,10,10,PIT del Paseo del Prado,Coche particular,10,8
2024-03-21,Mujer,Perú,Madrid,En familia,3 noches,8,8,10,Los ha encontrado en su recorrido,9,9,9,9,8,8,8,9,8,Sí,9,9,8,9,Internet/web (Indicar páginas),7,9,45-64,"Ocio, recreo y vacaciones",9,8,9,8,PIT de Atocha,Avión,9,8
2024-03-21,Mujer,México,Madrid,En pareja,De 4 a 7 noches,9,10,9,Los ha encontrado en su recorrido,9,10,10,10,9,10,9,10,10,Sí,9,9,10,9,No ha buscado información,6,10,25-44,"Ocio, recreo y vacaciones",10,10,9,10,Centro de Turismo de la Plaza Mayor,Avión,10,7
2024-03-21,Mujer,Venezuela,Madrid,En familia,3 noches,8,8,10,Los ha encontrado en su recorrido,9,9,9,9,8,8,9,9,8,Sí,9,9,8,9,Internet/web (Indicar páginas),8,9,45-64,"Ocio, recreo y vacaciones",9,8,9,8,PIT de Atocha,Avión,9,8
2024-03-21,Hombre,España,Madrid,Residente,Residente,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,+65,Residente,10,10,10,10,PIT de CentroCentro,Residente,10,10
2024-03-21,Mujer,España,Zaragoza,En pareja,2 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,Guías turísticas publicadas sobre la ciudad,10,10,45-64,"Ocio, recreo y vacaciones",10,10,10,10,PIT de CentroCentro,Tren,10,10
2024-03-21,Hombre,México,Madrid,Sólo,De 4 a 7 noches,9,9,9,Los ha encontrado en su recorrido,10,10,10,10,10,9,10,10,10,Sí,9,9,9,10,No ha buscado información,8,10,45-64,"Ocio, recreo y vacaciones",9,10,9,10,PIT de Callao,Avión,10,9
2024-03-21,Mujer,España,Madrid,Residente,Residente,2,10,10,Otros,10,10,10,10,5,10,10,10,10,Sí,7,8,9,10,No ha buscado información,2,10,+65,Residente,10,10,9,10,Centro de Turismo de la Plaza Mayor,Residente,10,8
2024-03-21,Hombre,Argentina,Madrid,Sólo,3 noches,6,8,10,Los ha encontrado en su recorrido,10,10,10,10,8,8,10,9,9,Sí,9,9,9,9,Internet/web (Indicar páginas),6,7,25-44,Cultura,10,9,9,9,PIT Palacio Real,Avión,10,9
2024-03-21,Hombre,España,Álava,Sólo,3 noches,10,10,10,Los ha encontrado en su recorrido,9,10,10,9,9,9,9,9,9,Sí,9,9,10,10,Internet/web (Indicar páginas),6,10,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT de Callao,Coche particular,9,9
2024-03-21,Mujer,Francia,Madrid,Sólo,3 noches,10,10,10,Los ha encontrado en su recorrido,9,9,9,9,10,9,10,9,10,Sí,9,9,10,10,Otros (Indicar),6,7,25-44,"Ocio, recreo y vacaciones",9,10,9,10,PIT de Callao,Avión,10,10
2024-03-21,Mujer,España,La Coruña,En pareja,2 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,Guías turísticas publicadas sobre la ciudad,10,10,45-64,"Ocio, recreo y vacaciones",10,10,10,10,PIT de CentroCentro,Tren,10,10
2024-03-21,Mujer,España,Madrid,Residente,Residente,10,10,9,Los había visto anteriormente,9,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,6,10,+65,Residente,10,10,9,10,PIT Palacio Real,Residente,10,8
2024-03-21,Hombre,Italia,Madrid,Con amigos,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,9,9,10,10,10,10,6,Sí,9,9,7,10,Internet/web (Indicar páginas),8,7,45-64,Negocios,10,7,9,7,PIT del Aeropuerto T-2,Avión,7,10
2024-03-21,Mujer,México,Madrid,En pareja,De 4 a 7 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,9,10,8,10,Sí,9,9,9,9,Otros (Indicar),9,8,25-44,"Ocio, recreo y vacaciones",10,8,9,10,PIT del Aeropuerto T-4,Avión,10,9
2024-03-21,Hombre,Argentina,Madrid,En familia,De 1 a 2 semanas,7,10,10,Los ha encontrado en su recorrido,9,9,10,10,7,9,10,9,10,Sí,9,9,9,9,No ha buscado información,8,10,45-64,Familia,10,10,9,10,PIT de Callao,Avión,10,9
2024-03-21,Mujer,España,Madrid,Residente,Residente,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,+65,Residente,10,10,10,10,PIT de CentroCentro,Residente,10,10
2024-03-21,Hombre,España,Madrid,Sólo,Residente,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,+65,Residente,10,10,10,10,PIT de CentroCentro,Residente,10,10
2024-03-21,Hombre,España,Madrid,Sólo,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,7,10,10,10,Sí,8,10,10,10,No ha buscado información,10,10,45-64,Residente,10,10,9,10,PIT del Aeropuerto T-2,Residente,10,9
